game_id,game_date,season,home_team,away_team,home_pts,away_pts,home_won,home_runs_l10,away_runs_l10
778498,2025-04-01,2025,Cincinnati Reds,Texas Rangers,0,1,0,4.5,4.5
778487,2025-04-01,2025,Los Angeles Dodgers,Atlanta Braves,3,1,1,4.5,4.5
778494,2025-04-01,2025,Athletics,Chicago Cubs,4,7,0,4.5,4.5
778486,2025-04-01,2025,Seattle Mariners,Detroit Tigers,1,4,0,4.5,4.5
778489,2025-04-01,2025,Houston Astros,San Francisco Giants,1,3,0,4.5,4.5
778495,2025-04-01,2025,St. Louis Cardinals,Los Angeles Angels,7,9,0,4.5,4.5
778485,2025-04-01,2025,San Diego Padres,Cleveland Guardians,7,0,1,4.5,4.5
778490,2025-04-01,2025,Chicago White Sox,Minnesota Twins,3,8,0,4.5,4.5
778491,2025-04-01,2025,Toronto Blue Jays,Washington Nationals,5,3,1,4.5,4.5
778492,2025-04-01,2025,New York Yankees,Arizona Diamondbacks,5,7,0,4.5,4.5
778493,2025-04-01,2025,Tampa Bay Rays,Pittsburgh Pirates,7,0,1,4.5,4.5
778497,2025-04-01,2025,Miami Marlins,New York Mets,4,2,1,4.5,4.5
778488,2025-04-01,2025,Milwaukee Brewers,Kansas City Royals,5,0,1,4.5,4.5
778475,2025-04-02,2025,Houston Astros,San Francisco Giants,3,6,0,4.5,4.5
778472,2025-04-02,2025,Los Angeles Dodgers,Atlanta Braves,6,5,1,4.5,4.5
778484,2025-04-02,2025,New York Yankees,Arizona Diamondbacks,3,4,0,4.5,4.5
778482,2025-04-02,2025,Philadelphia Phillies,Colorado Rockies,5,1,1,4.5,4.5
778483,2025-04-02,2025,Baltimore Orioles,Boston Red Sox,0,3,0,4.5,4.5
778481,2025-04-02,2025,Miami Marlins,New York Mets,5,6,0,4.5,4.5
778469,2025-04-02,2025,Seattle Mariners,Detroit Tigers,3,2,1,4.5,4.5
778471,2025-04-02,2025,Athletics,Chicago Cubs,2,10,0,4.5,4.5
778478,2025-04-02,2025,Toronto Blue Jays,Washington Nationals,4,2,1,4.5,4.5
778474,2025-04-02,2025,Chicago White Sox,Minnesota Twins,1,6,0,4.5,4.5
778473,2025-04-02,2025,St. Louis Cardinals,Los Angeles Angels,12,5,1,4.5,4.5
778477,2025-04-02,2025,Milwaukee Brewers,Kansas City Royals,3,2,1,4.5,4.5
778479,2025-04-02,2025,Tampa Bay Rays,Pittsburgh Pirates,2,4,0,4.5,4.5
778480,2025-04-02,2025,Cincinnati Reds,Texas Rangers,0,1,0,4.5,4.5
778476,2025-04-02,2025,San Diego Padres,Cleveland Guardians,5,2,1,4.5,4.5
778462,2025-04-03,2025,Minnesota Twins,Houston Astros,2,5,0,4.5,4.5
778470,2025-04-03,2025,Baltimore Orioles,Boston Red Sox,4,8,0,4.5,4.5
778467,2025-04-03,2025,Philadelphia Phillies,Colorado Rockies,3,1,1,4.5,4.5
778466,2025-04-03,2025,New York Yankees,Arizona Diamondbacks,9,7,1,4.5,4.5
778468,2025-04-03,2025,Milwaukee Brewers,Cincinnati Reds,1,0,1,4.5,4.5
778464,2025-04-04,2025,Atlanta Braves,Miami Marlins,10,0,1,4.5,4.5
778455,2025-04-04,2025,Kansas City Royals,Baltimore Orioles,8,2,1,4.5,4.5
778459,2025-04-04,2025,Philadelphia Phillies,Los Angeles Dodgers,3,2,1,4.5,4.5
778453,2025-04-04,2025,Milwaukee Brewers,Cincinnati Reds,3,2,1,4.5,4.5
778447,2025-04-04,2025,Los Angeles Angels,Cleveland Guardians,6,8,0,4.5,4.5
778454,2025-04-04,2025,Texas Rangers,Tampa Bay Rays,5,2,1,4.5,4.5
778457,2025-04-04,2025,Washington Nationals,Arizona Diamondbacks,4,6,0,4.5,4.5
778458,2025-04-04,2025,Detroit Tigers,Chicago White Sox,7,4,1,4.5,4.5
778461,2025-04-04,2025,Pittsburgh Pirates,New York Yankees,4,9,0,4.5,4.5
778456,2025-04-04,2025,Colorado Rockies,Athletics,3,6,0,4.5,4.5
778465,2025-04-04,2025,New York Mets,Toronto Blue Jays,5,0,1,4.5,4.5
778460,2025-04-04,2025,Chicago Cubs,San Diego Padres,3,1,1,4.5,4.5
778463,2025-04-04,2025,Boston Red Sox,St. Louis Cardinals,13,9,1,4.5,4.5
778444,2025-04-04,2025,San Francisco Giants,Seattle Mariners,10,9,1,4.5,4.5
778437,2025-04-05,2025,Los Angeles Angels,Cleveland Guardians,10,4,1,4.5,4.5
778436,2025-04-05,2025,San Francisco Giants,Seattle Mariners,4,1,1,4.5,4.5
778442,2025-04-05,2025,Colorado Rockies,Athletics,4,7,0,4.5,4.5
778451,2025-04-05,2025,Atlanta Braves,Miami Marlins,0,4,0,4.5,4.5
778439,2025-04-05,2025,Milwaukee Brewers,Cincinnati Reds,7,11,0,4.5,4.5
778446,2025-04-05,2025,New York Mets,Toronto Blue Jays,3,2,1,4.5,4.5
778438,2025-04-05,2025,Texas Rangers,Tampa Bay Rays,6,4,1,4.5,4.5
778449,2025-04-05,2025,Pittsburgh Pirates,New York Yankees,4,10,0,4.5,4.5
778448,2025-04-05,2025,Philadelphia Phillies,Los Angeles Dodgers,1,3,0,4.5,4.5
778452,2025-04-05,2025,Washington Nationals,Arizona Diamondbacks,4,3,1,4.5,4.5
778450,2025-04-05,2025,Chicago Cubs,San Diego Padres,7,1,1,4.5,4.5
778440,2025-04-05,2025,Minnesota Twins,Houston Astros,6,1,1,4.5,4.5
778445,2025-04-05,2025,Detroit Tigers,Chicago White Sox,7,2,1,4.5,4.5
778441,2025-04-05,2025,Kansas City Royals,Baltimore Orioles,1,8,0,4.5,4.5
778419,2025-04-06,2025,Minnesota Twins,Houston Astros,7,9,0,4.5,4.5
778425,2025-04-06,2025,Los Angeles Angels,Cleveland Guardians,6,2,1,4.5,4.5
778427,2025-04-06,2025,San Francisco Giants,Seattle Mariners,5,4,1,4.5,4.5
778423,2025-04-06,2025,Colorado Rockies,Athletics,12,5,1,4.5,4.5
778420,2025-04-06,2025,Texas Rangers,Tampa Bay Rays,4,3,1,4.5,4.5
778421,2025-04-06,2025,Milwaukee Brewers,Cincinnati Reds,8,2,1,3.8,2.6
778422,2025-04-06,2025,Kansas City Royals,Baltimore Orioles,4,1,1,4.5,4.5
778430,2025-04-06,2025,Chicago Cubs,San Diego Padres,7,8,0,4.5,4.5
778435,2025-04-06,2025,New York Mets,Toronto Blue Jays,2,1,1,4.5,4.5
778428,2025-04-06,2025,Pittsburgh Pirates,New York Yankees,5,4,1,4.5,7.2
778433,2025-04-06,2025,Detroit Tigers,Chicago White Sox,4,3,1,4.5,4.5
778434,2025-04-06,2025,Philadelphia Phillies,Los Angeles Dodgers,8,7,1,4.5,4.5
778432,2025-04-06,2025,Boston Red Sox,St. Louis Cardinals,18,7,1,4.5,4.5
778443,2025-04-06,2025,Boston Red Sox,St. Louis Cardinals,5,4,1,4.5,4.5
778429,2025-04-06,2025,Washington Nationals,Arizona Diamondbacks,5,4,1,4.5,5.4
778414,2025-04-07,2025,Athletics,San Diego Padres,4,5,0,4.8,4.4
778410,2025-04-07,2025,San Francisco Giants,Cincinnati Reds,0,2,0,5.6,2.5
778405,2025-04-07,2025,Seattle Mariners,Houston Astros,4,3,1,3.6,3.8
778413,2025-04-07,2025,Arizona Diamondbacks,Baltimore Orioles,1,5,0,5.166666666666667,3.0
778412,2025-04-07,2025,Kansas City Royals,Minnesota Twins,4,2,1,3.0,5.8
778411,2025-04-07,2025,Chicago Cubs,Texas Rangers,7,0,1,6.8,3.4
778416,2025-04-07,2025,New York Mets,Miami Marlins,2,0,1,3.6,4.5
778426,2025-04-07,2025,Boston Red Sox,Toronto Blue Jays,2,6,0,9.4,2.4
778418,2025-04-07,2025,Washington Nationals,Los Angeles Dodgers,6,4,1,3.6,4.2
778415,2025-04-07,2025,Pittsburgh Pirates,St. Louis Cardinals,8,4,1,3.4,7.8
778424,2025-04-07,2025,Detroit Tigers,New York Yankees,6,2,1,4.8,6.666666666666667
778395,2025-04-08,2025,Athletics,San Diego Padres,10,4,1,4.666666666666667,4.5
778397,2025-04-08,2025,San Francisco Giants,Cincinnati Reds,0,1,0,4.666666666666667,2.4285714285714284
778398,2025-04-08,2025,Seattle Mariners,Houston Astros,1,2,0,3.6666666666666665,3.6666666666666665
778396,2025-04-08,2025,Arizona Diamondbacks,Baltimore Orioles,4,3,1,4.571428571428571,3.3333333333333335
778394,2025-04-08,2025,Colorado Rockies,Milwaukee Brewers,1,7,0,4.2,4.5
778400,2025-04-08,2025,Kansas City Royals,Minnesota Twins,2,1,1,3.1666666666666665,5.166666666666667
778401,2025-04-08,2025,Chicago Cubs,Texas Rangers,10,6,1,6.833333333333333,2.8333333333333335
778402,2025-04-08,2025,Cleveland Guardians,Chicago White Sox,1,0,1,3.2,2.6
778417,2025-04-08,2025,Tampa Bay Rays,Los Angeles Angels,3,4,0,3.6,7.2
778404,2025-04-08,2025,Boston Red Sox,Toronto Blue Jays,1,6,0,8.166666666666666,3.0
778409,2025-04-08,2025,Washington Nationals,Los Angeles Dodgers,8,2,1,4.0,4.166666666666667
778408,2025-04-08,2025,Pittsburgh Pirates,St. Louis Cardinals,3,5,0,4.166666666666667,7.166666666666667
778407,2025-04-08,2025,New York Mets,Miami Marlins,10,5,1,3.3333333333333335,2.6
778403,2025-04-08,2025,Detroit Tigers,New York Yankees,5,0,1,5.0,6.0
778406,2025-04-08,2025,Atlanta Braves,Philadelphia Phillies,7,5,1,4.5,4.0
778391,2025-04-09,2025,Cleveland Guardians,Chicago White Sox,3,2,1,2.8333333333333335,2.1666666666666665
778388,2025-04-09,2025,Kansas City Royals,Minnesota Twins,0,4,0,3.0,4.571428571428571
778393,2025-04-09,2025,Atlanta Braves,Philadelphia Phillies,3,4,0,4.6,4.166666666666667
778399,2025-04-09,2025,Tampa Bay Rays,Los Angeles Angels,5,4,1,3.5,6.666666666666667
778379,2025-04-09,2025,Colorado Rockies,Milwaukee Brewers,2,17,0,3.6666666666666665,4.857142857142857
778386,2025-04-09,2025,Boston Red Sox,Toronto Blue Jays,1,2,0,7.142857142857143,3.4285714285714284
778383,2025-04-09,2025,Seattle Mariners,Houston Astros,7,6,1,3.2857142857142856,3.4285714285714284
778385,2025-04-09,2025,Chicago Cubs,Texas Rangers,2,6,0,7.285714285714286,3.2857142857142856
778376,2025-04-09,2025,San Francisco Giants,Cincinnati Reds,8,6,1,4.0,2.25
778380,2025-04-09,2025,Arizona Diamondbacks,Baltimore Orioles,9,0,1,4.5,3.2857142857142856
778381,2025-04-09,2025,Athletics,San Diego Padres,1,2,0,5.428571428571429,4.428571428571429
778387,2025-04-09,2025,Detroit Tigers,New York Yankees,3,4,0,5.0,5.25
778390,2025-04-09,2025,New York Mets,Miami Marlins,0,5,0,4.285714285714286,3.0
778389,2025-04-09,2025,Pittsburgh Pirates,St. Louis Cardinals,2,1,1,4.0,6.857142857142857
778392,2025-04-09,2025,Washington Nationals,Los Angeles Dodgers,5,6,0,4.571428571428571,3.857142857142857
778384,2025-04-10,2025,Atlanta Braves,Philadelphia Phillies,4,2,1,4.333333333333333,4.142857142857143
778377,2025-04-10,2025,Boston Red Sox,Toronto Blue Jays,4,3,1,6.375,3.25
778371,2025-04-10,2025,Colorado Rockies,Milwaukee Brewers,7,2,1,3.4285714285714284,6.375
778373,2025-04-10,2025,Kansas City Royals,Minnesota Twins,3,2,1,2.625,4.5
778378,2025-04-10,2025,Cleveland Guardians,Chicago White Sox,6,1,1,2.857142857142857,2.142857142857143
778382,2025-04-10,2025,Tampa Bay Rays,Los Angeles Angels,1,11,0,3.7142857142857144,6.285714285714286
778358,2025-04-11,2025,Athletics,New York Mets,6,7,0,4.875,3.75
778364,2025-04-11,2025,Arizona Diamondbacks,Milwaukee Brewers,0,7,0,5.0,5.888888888888889
778360,2025-04-11,2025,Seattle Mariners,Texas Rangers,5,3,1,3.75,3.625
778356,2025-04-11,2025,Los Angeles Dodgers,Chicago Cubs,3,0,1,4.125,6.625
778361,2025-04-11,2025,San Diego Padres,Colorado Rockies,8,0,1,4.125,3.875
778365,2025-04-11,2025,St. Louis Cardinals,Philadelphia Phillies,2,0,1,6.125,3.875
778369,2025-04-11,2025,Miami Marlins,Washington Nationals,4,7,0,3.2857142857142856,4.625
778368,2025-04-11,2025,Houston Astros,Los Angeles Angels,14,3,1,3.75,6.875
778366,2025-04-11,2025,Chicago White Sox,Boston Red Sox,11,1,1,2.0,6.111111111111111
778367,2025-04-11,2025,Tampa Bay Rays,Atlanta Braves,6,3,1,3.375,4.285714285714286
778374,2025-04-11,2025,Cincinnati Reds,Pittsburgh Pirates,5,3,1,2.6666666666666665,3.75
778375,2025-04-11,2025,Cleveland Guardians,Kansas City Royals,7,0,1,3.25,2.6666666666666665
778363,2025-04-11,2025,Minnesota Twins,Detroit Tigers,6,7,0,4.222222222222222,4.75
778359,2025-04-12,2025,Cleveland Guardians,Kansas City Royals,6,3,1,3.6666666666666665,2.4
778345,2025-04-12,2025,Los Angeles Dodgers,Chicago Cubs,0,16,0,4.0,5.888888888888889
778352,2025-04-12,2025,San Diego Padres,Colorado Rockies,2,0,1,4.555555555555555,3.4444444444444446
778350,2025-04-12,2025,Arizona Diamondbacks,Milwaukee Brewers,5,4,1,4.5,6.0
778351,2025-04-12,2025,Houston Astros,Los Angeles Angels,1,4,0,4.888888888888889,6.444444444444445
778357,2025-04-12,2025,Cincinnati Reds,Pittsburgh Pirates,5,2,1,2.9,3.6666666666666665
778354,2025-04-12,2025,Miami Marlins,Washington Nationals,7,6,1,3.375,4.888888888888889
778341,2025-04-12,2025,Seattle Mariners,Texas Rangers,9,2,1,3.888888888888889,3.5555555555555554
778353,2025-04-12,2025,Tampa Bay Rays,Atlanta Braves,4,5,0,3.6666666666666665,4.125
778348,2025-04-12,2025,Minnesota Twins,Detroit Tigers,0,4,0,4.4,5.0
778347,2025-04-12,2025,St. Louis Cardinals,Philadelphia Phillies,1,4,0,5.666666666666667,3.4444444444444446
778349,2025-04-12,2025,Chicago White Sox,Boston Red Sox,3,2,1,3.0,5.6
778346,2025-04-12,2025,Athletics,New York Mets,3,1,1,5.0,4.111111111111111
778362,2025-04-12,2025,Baltimore Orioles,Toronto Blue Jays,5,4,1,2.875,3.2222222222222223
778355,2025-04-12,2025,New York Yankees,San Francisco Giants,8,4,1,5.111111111111111,4.5
778331,2025-04-13,2025,Los Angeles Dodgers,Chicago Cubs,2,4,0,3.6,6.9
778334,2025-04-13,2025,Seattle Mariners,Texas Rangers,3,1,1,4.4,3.4
778330,2025-04-13,2025,San Diego Padres,Colorado Rockies,6,0,1,4.3,3.1
778333,2025-04-13,2025,Athletics,New York Mets,0,8,0,4.8,3.8
778336,2025-04-13,2025,St. Louis Cardinals,Philadelphia Phillies,7,0,1,5.2,3.5
778338,2025-04-13,2025,Chicago White Sox,Boston Red Sox,1,3,0,3.0,5.5
778335,2025-04-13,2025,Minnesota Twins,Detroit Tigers,5,1,1,3.6,4.9
778332,2025-04-13,2025,Arizona Diamondbacks,Milwaukee Brewers,5,2,1,4.3,5.9
778337,2025-04-13,2025,Miami Marlins,Washington Nationals,11,4,1,3.7777777777777777,5.0
778340,2025-04-13,2025,Tampa Bay Rays,Atlanta Braves,8,3,1,3.7,4.222222222222222
778343,2025-04-13,2025,Cincinnati Reds,Pittsburgh Pirates,4,0,1,3.4,3.5
778342,2025-04-13,2025,Cleveland Guardians,Kansas City Royals,2,4,0,3.9,2.7
778339,2025-04-13,2025,New York Yankees,San Francisco Giants,4,5,0,5.4,4.444444444444445
778344,2025-04-13,2025,Baltimore Orioles,Toronto Blue Jays,6,7,0,3.111111111111111,3.3
778329,2025-04-13,2025,Houston Astros,Los Angeles Angels,7,3,1,4.5,6.2
778326,2025-04-14,2025,Los Angeles Dodgers,Colorado Rockies,5,3,1,3.5,3.0
778315,2025-04-14,2025,San Diego Padres,Chicago Cubs,10,4,1,4.2,6.6
778325,2025-04-14,2025,St. Louis Cardinals,Houston Astros,8,3,1,5.2,5.1
778323,2025-04-14,2025,Milwaukee Brewers,Detroit Tigers,1,9,0,5.8,4.6
778324,2025-04-14,2025,Minnesota Twins,New York Mets,1,5,0,3.5,4.4
778322,2025-04-14,2025,Toronto Blue Jays,Atlanta Braves,4,8,0,3.5,4.1
778328,2025-04-14,2025,Tampa Bay Rays,Boston Red Sox,16,1,1,3.8,5.0
778320,2025-04-14,2025,Philadelphia Phillies,San Francisco Giants,4,10,0,3.0,4.5
778321,2025-04-14,2025,Pittsburgh Pirates,Washington Nationals,10,3,1,3.5,5.1
778327,2025-04-14,2025,New York Yankees,Kansas City Royals,4,1,1,5.3,2.9
778302,2025-04-15,2025,Los Angeles Dodgers,Colorado Rockies,6,2,1,3.4,3.2
778305,2025-04-15,2025,San Diego Padres,Chicago Cubs,1,2,0,4.7,6.0
778306,2025-04-15,2025,Texas Rangers,Los Angeles Angels,4,0,1,3.4,5.6
778308,2025-04-15,2025,St. Louis Cardinals,Houston Astros,0,2,0,4.8,5.1
778310,2025-04-15,2025,Milwaukee Brewers,Detroit Tigers,5,0,1,5.8,5.3
778307,2025-04-15,2025,Minnesota Twins,New York Mets,6,3,1,3.4,4.3
778309,2025-04-15,2025,Chicago White Sox,Athletics,3,12,0,2.8,4.4
778311,2025-04-15,2025,Toronto Blue Jays,Atlanta Braves,6,3,1,3.5,4.8
778319,2025-04-15,2025,Tampa Bay Rays,Boston Red Sox,4,7,0,5.2,3.8
778317,2025-04-15,2025,Baltimore Orioles,Cleveland Guardians,3,6,0,3.4,4.1
778313,2025-04-15,2025,Philadelphia Phillies,San Francisco Giants,6,4,1,3.1,5.2
778318,2025-04-15,2025,Miami Marlins,Arizona Diamondbacks,4,10,0,4.5,4.4
778316,2025-04-15,2025,Cincinnati Reds,Seattle Mariners,8,4,1,3.8,4.6
778314,2025-04-15,2025,Pittsburgh Pirates,Washington Nationals,0,3,0,4.1,5.2
778312,2025-04-15,2025,New York Yankees,Kansas City Royals,4,2,1,5.4,2.2
778287,2025-04-16,2025,Los Angeles Dodgers,Colorado Rockies,8,7,1,3.8,3.1
778289,2025-04-16,2025,Texas Rangers,Los Angeles Angels,3,1,1,3.7,5.1
778294,2025-04-16,2025,Chicago White Sox,Athletics,1,3,0,3.0,5.4
778298,2025-04-16,2025,Tampa Bay Rays,Boston Red Sox,0,1,0,5.4,2.7
778296,2025-04-16,2025,Philadelphia Phillies,San Francisco Giants,4,11,0,3.4,5.0
778303,2025-04-16,2025,Miami Marlins,Arizona Diamondbacks,2,6,0,4.5,4.7
778304,2025-04-16,2025,Cincinnati Reds,Seattle Mariners,3,5,0,4.6,4.7
778300,2025-04-16,2025,New York Yankees,Kansas City Royals,4,3,1,4.9,2.3
778301,2025-04-16,2025,Baltimore Orioles,Cleveland Guardians,9,1,1,3.7,4.5
778288,2025-04-16,2025,San Diego Padres,Chicago Cubs,4,2,1,4.7,5.9
778290,2025-04-16,2025,St. Louis Cardinals,Houston Astros,4,1,1,3.9,4.8
778295,2025-04-16,2025,Milwaukee Brewers,Detroit Tigers,5,1,1,6.0,4.6
778299,2025-04-16,2025,Minnesota Twins,New York Mets,4,3,1,3.4,4.1
778297,2025-04-16,2025,Toronto Blue Jays,Atlanta Braves,3,1,1,4.1,4.6
778293,2025-04-16,2025,Pittsburgh Pirates,Washington Nationals,6,1,1,3.7,5.1
778281,2025-04-17,2025,Texas Rangers,Los Angeles Angels,5,3,1,3.5,4.6
778278,2025-04-17,2025,New York Mets,St. Louis Cardinals,4,1,1,4.1,3.6
778282,2025-04-17,2025,Tampa Bay Rays,New York Yankees,3,6,0,5.0,4.4
778286,2025-04-17,2025,Detroit Tigers,Kansas City Royals,6,1,1,4.0,2.2
778292,2025-04-17,2025,Baltimore Orioles,Cleveland Guardians,6,2,1,4.2,3.8
778279,2025-04-17,2025,Philadelphia Phillies,San Francisco Giants,6,4,1,3.7,5.1
778285,2025-04-17,2025,Cincinnati Reds,Seattle Mariners,7,11,0,4.7,4.3
778280,2025-04-17,2025,Pittsburgh Pirates,Washington Nationals,1,0,1,3.9,4.8
778291,2025-04-17,2025,Miami Marlins,Arizona Diamondbacks,4,6,0,4.2,4.7
778283,2025-04-17,2025,Chicago White Sox,Athletics,0,8,0,2.7,5.1
778260,2025-04-18,2025,Los Angeles Angels,San Francisco Giants,2,0,1,3.9,5.1
778261,2025-04-18,2025,Milwaukee Brewers,Athletics,5,3,1,5.8,5.2
778269,2025-04-18,2025,Houston Astros,San Diego Padres,6,4,1,4.8,5.0
778263,2025-04-18,2025,Texas Rangers,Los Angeles Dodgers,0,3,0,3.4,4.3
778284,2025-04-18,2025,Atlanta Braves,Minnesota Twins,6,4,1,3.7,3.1
778275,2025-04-18,2025,Boston Red Sox,Chicago White Sox,10,3,1,2.3,2.5
778270,2025-04-18,2025,New York Mets,St. Louis Cardinals,5,4,1,4.3,3.3
778273,2025-04-18,2025,Toronto Blue Jays,Seattle Mariners,3,1,1,4.2,5.3
778276,2025-04-18,2025,Baltimore Orioles,Cincinnati Reds,3,8,0,4.6,4.3
778274,2025-04-18,2025,Philadelphia Phillies,Miami Marlins,7,2,1,3.5,4.6
778271,2025-04-18,2025,Pittsburgh Pirates,Cleveland Guardians,7,10,0,3.5,3.6
778277,2025-04-18,2025,Detroit Tigers,Kansas City Royals,7,3,1,4.2,1.9
778268,2025-04-18,2025,Chicago Cubs,Arizona Diamondbacks,13,11,1,5.4,5.0
778272,2025-04-18,2025,Tampa Bay Rays,New York Yankees,0,1,0,5.0,4.0
778267,2025-04-19,2025,Atlanta Braves,Minnesota Twins,4,3,1,4.3,3.3
778253,2025-04-19,2025,Milwaukee Brewers,Athletics,1,3,0,5.5,5.0
778259,2025-04-19,2025,Houston Astros,San Diego Padres,3,2,1,4.5,4.6
778255,2025-04-19,2025,Tampa Bay Rays,New York Yankees,10,8,1,4.7,3.7
778264,2025-04-19,2025,Boston Red Sox,Chicago White Sox,4,3,1,3.1,2.5
778247,2025-04-19,2025,Colorado Rockies,Washington Nationals,11,12,0,3.4,4.3
778251,2025-04-19,2025,Texas Rangers,Los Angeles Dodgers,4,3,1,3.0,3.9
778243,2025-04-19,2025,Los Angeles Angels,San Francisco Giants,2,3,0,3.5,4.6
778254,2025-04-19,2025,Pittsburgh Pirates,Cleveland Guardians,0,3,0,3.4,4.4
778262,2025-04-19,2025,Baltimore Orioles,Cincinnati Reds,9,5,1,4.1,4.9
778258,2025-04-19,2025,Toronto Blue Jays,Seattle Mariners,4,8,0,4.4,5.0
778257,2025-04-19,2025,Chicago Cubs,Arizona Diamondbacks,6,2,1,6.0,5.7
778265,2025-04-19,2025,Detroit Tigers,Kansas City Royals,3,1,1,4.3,2.0
778252,2025-04-19,2025,Philadelphia Phillies,Miami Marlins,11,10,1,3.7,4.4
778256,2025-04-19,2025,New York Mets,St. Louis Cardinals,3,0,1,4.6,3.3
778237,2025-04-20,2025,Houston Astros,San Diego Padres,2,3,0,4.5,4.3
778232,2025-04-20,2025,Los Angeles Angels,San Francisco Giants,5,4,1,3.3,4.9
778266,2025-04-20,2025,Colorado Rockies,Washington Nationals,3,1,1,3.3,4.9
778235,2025-04-20,2025,Colorado Rockies,Washington Nationals,2,3,0,3.5,4.2
778234,2025-04-20,2025,Texas Rangers,Los Angeles Dodgers,0,1,0,3.4,3.8
778236,2025-04-20,2025,Chicago Cubs,Arizona Diamondbacks,2,3,0,5.9,5.8
778239,2025-04-20,2025,Milwaukee Brewers,Athletics,14,1,1,4.9,4.9
778240,2025-04-20,2025,Tampa Bay Rays,New York Yankees,0,4,0,5.2,4.3
778246,2025-04-20,2025,Detroit Tigers,Kansas City Royals,3,4,0,4.1,2.1
778241,2025-04-20,2025,Toronto Blue Jays,Seattle Mariners,3,8,0,4.2,5.4
778248,2025-04-20,2025,Philadelphia Phillies,Miami Marlins,5,7,0,4.4,5.4
778245,2025-04-20,2025,Boston Red Sox,Chicago White Sox,4,8,0,3.4,2.8
778249,2025-04-20,2025,Atlanta Braves,Minnesota Twins,6,2,1,4.0,3.5
778242,2025-04-20,2025,Pittsburgh Pirates,Cleveland Guardians,4,5,0,3.1,4.6
778250,2025-04-20,2025,Baltimore Orioles,Cincinnati Reds,2,24,0,4.9,5.2
778244,2025-04-20,2025,New York Mets,St. Louis Cardinals,7,4,1,3.9,2.8
778233,2025-04-21,2025,Atlanta Braves,St. Louis Cardinals,7,6,1,4.3,3.1
778231,2025-04-21,2025,Houston Astros,Toronto Blue Jays,7,0,1,4.5,3.9
778226,2025-04-21,2025,San Francisco Giants,Milwaukee Brewers,5,2,1,5.3,4.6
778225,2025-04-21,2025,New York Mets,Philadelphia Phillies,5,4,1,4.6,4.7
778227,2025-04-21,2025,Cleveland Guardians,New York Yankees,6,4,1,4.8,4.7
778228,2025-04-21,2025,Detroit Tigers,San Diego Padres,6,4,1,4.1,4.2
778238,2025-04-21,2025,Boston Red Sox,Chicago White Sox,4,2,1,3.7,3.4
778230,2025-04-21,2025,Miami Marlins,Cincinnati Reds,6,3,1,5.6,7.5
778210,2025-04-22,2025,San Francisco Giants,Milwaukee Brewers,3,11,0,5.0,4.6
778212,2025-04-22,2025,Arizona Diamondbacks,Tampa Bay Rays,5,1,1,5.7,5.1
778211,2025-04-22,2025,Los Angeles Angels,Pittsburgh Pirates,3,9,0,3.4,3.3
778217,2025-04-22,2025,Houston Astros,Toronto Blue Jays,5,1,1,4.6,3.7
778216,2025-04-22,2025,Minnesota Twins,Chicago White Sox,4,2,1,3.3,3.5
778220,2025-04-22,2025,Chicago Cubs,Los Angeles Dodgers,11,10,1,5.1,3.7
778215,2025-04-22,2025,Kansas City Royals,Colorado Rockies,4,3,1,2.2,3.5
778213,2025-04-22,2025,Athletics,Texas Rangers,5,8,0,4.0,2.8
778223,2025-04-22,2025,New York Mets,Philadelphia Phillies,5,1,1,4.4,5.1
778224,2025-04-22,2025,Boston Red Sox,Seattle Mariners,8,3,1,3.7,6.1
778222,2025-04-22,2025,Washington Nationals,Baltimore Orioles,7,0,1,4.0,4.6
778219,2025-04-22,2025,Miami Marlins,Cincinnati Reds,4,3,1,5.7,7.2
778221,2025-04-22,2025,Detroit Tigers,San Diego Padres,0,2,0,4.0,4.4
778218,2025-04-22,2025,Cleveland Guardians,New York Yankees,3,2,1,4.8,4.7
778229,2025-04-22,2025,Atlanta Braves,St. Louis Cardinals,4,10,0,4.6,3.5
778197,2025-04-23,2025,Athletics,Texas Rangers,5,2,1,4.4,3.0
778198,2025-04-23,2025,San Francisco Giants,Milwaukee Brewers,4,2,1,4.9,5.0
778199,2025-04-23,2025,Arizona Diamondbacks,Tampa Bay Rays,6,7,0,5.3,4.6
778202,2025-04-23,2025,Los Angeles Angels,Pittsburgh Pirates,0,3,0,2.6,3.9
778201,2025-04-23,2025,Minnesota Twins,Chicago White Sox,6,3,1,3.5,2.6
778200,2025-04-23,2025,Houston Astros,Toronto Blue Jays,3,1,1,3.7,3.5
778205,2025-04-23,2025,Chicago Cubs,Los Angeles Dodgers,7,6,1,6.0,4.1
778206,2025-04-23,2025,Cleveland Guardians,New York Yankees,1,5,0,4.4,4.1
778204,2025-04-23,2025,Washington Nationals,Baltimore Orioles,4,3,1,4.0,4.3
778208,2025-04-23,2025,Miami Marlins,Cincinnati Reds,2,5,0,5.7,7.0
778203,2025-04-23,2025,New York Mets,Philadelphia Phillies,4,3,1,4.8,4.8
778209,2025-04-23,2025,Detroit Tigers,San Diego Padres,6,0,1,3.6,3.8
778214,2025-04-23,2025,Atlanta Braves,St. Louis Cardinals,4,1,1,4.7,4.4
778207,2025-04-23,2025,Boston Red Sox,Seattle Mariners,5,8,0,4.4,5.7
778188,2025-04-24,2025,Arizona Diamondbacks,Tampa Bay Rays,4,7,0,5.9,4.9
